,/lpc/it8688e/control/0,/lpc/it8688e/control/1,/lpc/it8688e/control/2,/lpc/it8688e/control/3,/lpc/it8688e/control/4,/lpc/it8688e/voltage/0,/lpc/it8688e/voltage/1,/lpc/it8688e/voltage/2,/lpc/it8688e/voltage/3,/lpc/it8688e/voltage/4,/lpc/it8688e/voltage/5,/lpc/it8688e/voltage/6,/lpc/it8688e/voltage/7,/lpc/it8688e/voltage/8,/lpc/it8688e/temperature/0,/lpc/it8688e/temperature/1,/lpc/it8688e/temperature/2,/lpc/it8688e/temperature/3,/lpc/it8688e/temperature/4,/lpc/it8688e/temperature/5,/lpc/it8688e/fan/0,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/temperature/0,/amdcpu/0/temperature/4,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Voltage #1","Voltage #2","Voltage #3","Voltage #4","Voltage #5","Voltage #6","Voltage #7","Standby +3.3V","VBat","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
09/02/2020 21:57:00,,,,,,0.996,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,47,31,32,41,2947.59814,0.7692337,0.7692337,3.076923,0,0,6.153846,1.79488063,29.3139763,99.81816,0.445901,0.488385,0.5350872,0.2825034,0.33500576,1.28720438,47.25,37.75,3368.863,3368.863,3368.863,3368.863,3368.863,3368.863,3.37408686,38.96682,6.21540451,9.7351,33,300,405.000031,0,0,5,0,0,41,1504,6144,1395.08594,4748.914,22.7064762,19.325,0,0,30,1.0552597,36.08036
09/02/2020 21:57:05,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,39,30,32,41,2667.98413,0.78125,0.78125,1.5625,0,0,1.5625,0.78125,26.5202923,99.81816,0.07897978,0.283061355,0.277913123,0.03914993,0.04435781,0.3101262,39.625,38,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,1.03358817,38.9623947,6.214699,9.73580551,33,300,405.000031,0,0,5,0,0,41,1510,6144,1395.08594,4748.914,22.7064762,19.409,0,0,30,1.0552597,36.08036
09/02/2020 21:57:11,,,,,,0.924,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,30,32,44,30,32,41,2812.5,0.78125,1.5625,1.5625,0,0,0,0.651043653,26.5436325,99.81816,0.0898340642,0.290649474,0.278730363,0.0294784661,0.0201134663,0.248339728,43.875,36.5,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,0.9571456,38.9481926,6.212433,9.738071,33,300,405.000031,0,0,5,0,0,41,1510,6144,1395.08594,4748.914,22.7064762,19.3660011,0,0,30,1.0552597,36.08036
09/02/2020 21:57:16,,,,,,0.996,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,45,30,32,41,2626.45923,0,0.78125,0.78125,0,0,0,0.260418653,26.9613953,99.81816,0.0721794143,0.3357356,0.3378527,0.0343087651,0.0243065879,0.276215374,45.375,37,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.08059847,38.94257,6.21153641,9.738968,33,300,405.000031,0,0,5,0,0,41,1504,6144,1395.08594,4748.914,22.7064762,19.3960018,0,0,30,1.0552597,36.08036
09/02/2020 21:57:21,,,,,,1.188,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,38,30,32,41,2606.17749,0.78125,0.78125,0.78125,0,0,0,0.390625,26.9074974,99.81816,0.07895817,0.2920869,0.292470634,0.0434085727,0.0130293928,0.2672562,37.875,36.75,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,0.987209857,38.9422836,6.21149063,9.739014,33,300,405.000031,0,0,5,0,0,41,1509,6144,1395.08594,4748.914,22.7064762,19.378,0,0,30,1.0552597,36.08036
09/02/2020 21:57:26,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,47,31,32,41,2528.08984,0.78125,1.5625,2.34375,0.78125,0.78125,1.5625,1.30208135,26.6693325,99.81816,0.201879025,0.376010925,0.34802,0.171252042,0.119489215,0.366944879,47.125,37.25,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,1.583596,38.94092,6.211273,9.739231,33,300,405.000031,0,0,5,0,0,41,1506,6144,1395.08594,4748.914,22.7064762,19.2890015,0,0,30,1.0552597,36.08036
09/02/2020 21:57:31,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,30,32,39,31,32,41,2678.57153,0.78125,0.78125,0.78125,0,0,0.78125,0.520831347,25.89937,99.81816,0.223409683,0.27823922,0.274300933,0.205174029,0.022557037,0.115129769,39.5,37,2994.545,2994.545,2994.545,2994.545,2994.545,2994.545,1.11881065,38.9412079,6.211319,9.739185,33,300,405.000031,0,2,6,0,0,41,1506,6144,1395.08594,4748.914,22.7064762,19.377,0,0,30,1.0552597,36.08036
09/02/2020 21:57:36,,,,,,0.924,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,37,30,32,41,2490.775,0,0.78125,0.78125,0,0.78125,0,0.390625,27.0713577,99.81816,0.111202851,0.295713037,0.2990653,0.0391145125,0.0316024534,0.32673648,37.25,37,3368.863,3368.863,3368.863,3368.863,3368.863,3368.863,1.10343468,38.94071,6.211239,9.739265,33,300,405.000031,0,0,5,0,0,41,1510,6144,1395.08594,4748.914,22.7064762,19.3060017,0,0,30,1.0552597,36.08036
09/02/2020 21:57:41,,,,,,0.948,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,46,30,32,41,2481.61768,2.34375,0,0.78125,0,0,0.78125,0.651043653,26.6894226,99.81816,0.07169228,0.293024153,0.295475066,0.03963525,0.0215618145,0.261568576,46,37.25,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,0.9829571,38.94025,6.21116638,9.739338,33,300,405.000031,0,0,5,0,0,41,1512,6144,1395.08594,4748.914,22.7064762,19.312,0,0,30,1.0552597,36.08036
09/02/2020 21:57:46,,,,,,0.924,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,38,30,32,41,2616.279,0,0.78125,0.78125,0,0,0,0.260418653,26.5595036,99.81816,0.238260075,0.2958906,0.298668325,0.0316082649,0.0197799671,0.259856254,38.375,36.75,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.14406347,38.9394379,6.21103668,9.739468,33,300,405.000031,0,0,5,0,0,41,1504,6144,1395.08594,4748.914,22.7064762,19.3410015,0,0,30,1.0552597,36.08036
09/02/2020 21:57:51,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,41,31,32,41,2700,0.78125,1.5625,1.5625,0,0,0,0.651043653,26.2287865,99.81816,0.226706415,0.256743938,0.265491545,0.0347618535,0.0248255413,0.228900939,40.875,37,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.03743017,38.9426422,6.211548,9.738956,33,300,405.000031,0,0,5,0,0,41,1505,6144,1395.08594,4748.914,22.7064762,19.357,0,0,30,1.0552597,36.08036
09/02/2020 21:57:56,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,44,30,32,41,2616.279,0,1.5625,1.5625,0,0,3.125,1.04166865,26.5028439,99.81816,0.241209462,0.291634172,0.2809639,0.040897686,0.03246816,0.360442281,44.125,39.25,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,1.24761558,38.9453926,6.21198654,9.738518,33,300,405.000031,0,0,5,0,0,41,1504,6144,1395.08594,4748.914,22.7064762,19.387001,0,0,30,1.0552597,36.08036
09/02/2020 21:58:01,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,47,30,32,41,2922.078,0.78125,1.5625,1.5625,0,0,6.25,1.69270635,28.482029,99.81816,0.128927574,0.501220047,0.425505817,0.341920167,0.375663728,1.05155528,47.25,37.5,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.82479262,39.2665825,6.263218,9.687286,33,300,405.000031,0,0,5,0,0,41,1503,6144,1395.08594,4748.914,22.7064762,19.349,0,0,30,1.0552597,36.0804672
09/02/2020 21:58:06,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,49,31,32,41,2986.72559,2.34375,0.78125,0.78125,0,0,2.34375,1.04166865,26.9683952,99.81816,0.0924300253,0.312199324,0.305580974,0.234293371,0.03492898,0.355608851,49,37.25,3768.1355,3768.1355,3768.1355,4342.09,3473.672,4342.09,1.33504152,39.2243233,6.25647736,9.694027,33,300,405.000031,0,0,5,0,0,41,1506,6144,1395.08594,4748.914,22.7064762,19.377,0,0,30,1.0552597,36.0804672
09/02/2020 21:58:11,,,,,,1.212,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,41,31,32,41,2721.77417,0,1.5625,0.78125,0,0,0.78125,0.520831347,26.7098846,99.81816,0.07756202,0.31041494,0.295654953,0.216727674,0.0345372371,0.269915,41.375,37.25,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,1.20481181,39.22243,6.256176,9.694328,33,300,405.000031,0,0,5,0,0,41,1509,6144,1395.08594,4748.914,22.7064762,19.354,0,0,30,1.0552597,36.0804672
09/02/2020 21:58:16,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,37,31,32,41,2537.594,0.78125,1.5625,2.34375,0,0,1.5625,1.04166865,26.9447937,99.81816,0.191775024,0.361857682,0.379396528,0.297568858,0.1401742,0.4232057,50.5,37.5,3768.1355,3768.1355,4342.09,4342.09,4342.09,4342.09,1.7939781,39.22363,6.25636673,9.694138,33,300,405.000031,0,0,5,0,0,41,1510,6144,1395.14844,4748.85156,22.7074947,19.387001,0,0,30,1.0552597,36.0804672
09/02/2020 21:58:21,,,,,,0.924,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,43,30,32,41,2766.39355,0,0.78125,0.78125,0,0,1.5625,0.520831347,26.6247082,99.81816,0.07192413,0.313086033,0.319852471,0.0292033181,0.214219183,0.264767528,42.875,37.5,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.21305263,39.23078,6.25750732,9.692997,33,300,405.000031,0,0,5,0,0,41,1503,6144,1395.14844,4748.85156,22.7074947,19.3860016,0,0,30,1.0552597,36.0804672
09/02/2020 21:58:26,,,,,,0.996,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,30,33,48,30,32,41,2667.98413,0,2.34375,1.5625,1.5625,0,10.9375,2.734375,31.0568161,99.81816,0.617186069,0.714689851,0.7032107,0.482632339,0.6976171,1.506261,48.375,53,3768.1355,3768.1355,3768.1355,3413.781,3413.781,4267.22656,4.721597,39.6094627,6.31790924,9.632595,33,300,405.000031,0,0,5,0,0,41,1506,6144,1395.14844,4748.85156,22.7074947,19.332,0,0,30,1.0552597,36.0804672
09/02/2020 21:58:31,,,,,,0.936,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,30,32,53,31,32,41,2800.82983,0.7692337,2.30768919,0.7692337,0,0.7692337,3.076923,1.28205419,26.6100311,99.81816,0.267686963,0.188099071,0.2769875,0.247418121,0.0581320636,0.467114955,53.375,37.25,3568.49927,3568.49927,3568.49927,3568.49927,3568.49927,3568.49927,1.50543869,37.9165573,6.047882,9.902622,33,300,405.000031,0,0,5,0,0,41,1505,6144,1395.14844,4748.85156,22.7074947,19.3200016,0,0,30,1.0552597,36.0805
09/02/2020 21:58:36,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,46,31,32,41,2872.34033,0.78125,0.78125,2.34375,0,1.5625,6.25,1.953125,28.3121376,99.81816,0.131267413,0.4326013,0.5847628,0.334488362,0.06560378,0.63692987,45.875,37.75,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.18565369,37.913784,6.04743958,9.903065,33,300,405.000031,0,0,5,0,0,41,1504,6144,1395.14844,4748.85156,22.7074947,19.364,0,0,30,1.0552597,36.0805
09/02/2020 21:58:41,,,,,,0.924,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,47,31,32,41,2596.15381,0.78125,0.78125,0.78125,0,0,0,0.390625,25.9694939,99.81816,0.249195009,0.217301488,0.3241081,0.21799016,0.0302560069,0.276420832,47.375,37.25,3368.863,3368.863,3368.863,3368.863,3368.863,3368.863,1.31527162,37.9223442,6.048805,9.901699,33,300,405.000031,0,0,5,0,0,41,1504,6144,1394.46094,4749.539,22.6963043,19.231,0,0,30,1.0552597,36.0805
09/02/2020 21:58:46,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,32,40,31,32,41,2678.57153,0,1.5625,1.5625,0,0,1.5625,0.78125,26.7443142,99.81816,0.129752189,0.456713557,0.308147967,0.234358251,0.0387515463,0.33387962,49.75,37.5,3568.49927,3568.49927,3568.49927,3568.49927,3568.49927,3568.49927,1.50160313,37.92294,6.0489006,9.901604,33,300,405.000031,0,0,5,0,0,41,1510,6144,1394.46094,4749.539,22.6963043,19.2990017,0,0,30,1.0552597,36.0805
09/02/2020 21:58:51,,,,,,0.924,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,42,31,32,41,2743.90234,1.53846145,1.53846145,0.7692337,0,0,1.53846145,0.897437334,26.638319,99.81816,0.259121656,0.313107878,0.213017642,0.231831253,0.0305510387,0.2877283,42.125,37.25,3568.49927,3568.49927,3568.49927,3568.49927,3568.49927,3568.49927,1.33535779,37.92531,6.04927826,9.901226,33,300,405.000031,0,0,5,0,0,41,1511,6144,1394.46094,4749.539,22.6963043,19.315,0,0,30,1.0552597,36.0805
09/02/2020 21:58:56,,,,,,0.936,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,30,33,45,31,32,41,2528.08984,0,2.34375,1.5625,0,0,1.5625,0.911456347,26.8886566,99.81816,0.08853026,0.330654055,0.311497033,0.0439536534,0.227610558,0.394124925,45.5,38.5,4342.09,4342.09,4342.09,3473.672,4342.09,4342.09,1.39637041,37.9260521,6.04939651,9.901108,33,300,405.000031,0,0,5,0,0,41,1510,6144,1394.46094,4749.539,22.6963043,19.2930012,0,0,30,1.0552597,36.0805
09/02/2020 21:59:01,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,48,31,32,41,2596.15381,2.30768919,3.076923,2.30768919,0.7692337,0.7692337,5.384612,2.43589878,29.033947,99.81816,0.3086814,0.461120963,0.4230224,0.299417049,0.518789351,1.2931484,48.375,37.5,4342.09,4342.09,4342.09,4342.09,4342.09,4342.09,3.30417967,38.0127,6.063217,9.887287,33,300,405.000031,0,0,5,0,0,41,1510,6144,1394.46094,4749.539,22.6963043,19.2930012,0,0,30,1.0552597,36.08057
09/02/2020 21:59:06,,,,,,0.996,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,51,31,32,41,2884.61548,0.7692337,0.7692337,1.53846145,0.7692337,0,0.7692337,0.7692337,27.3724155,99.81816,0.101030484,0.350327641,0.298392,0.25336197,0.0544591472,0.4379549,51.125,37.5,2994.545,2994.545,2994.545,2994.545,2994.545,2994.545,1.49552608,37.3634338,5.959656,9.990849,33,300,405.000031,0,0,5,0,0,41,1503,6144,1394.46094,4749.539,22.6963043,19.3310013,0,0,30,1.0552597,36.08057
09/02/2020 21:59:11,,,,,,0.924,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,44,31,32,41,2789.256,0.78125,0.78125,0.78125,0.78125,0,0,0.520831347,26.3488083,99.81816,0.07199718,0.282324463,0.280548662,0.196136057,0.0233918112,0.2373779,43.75,37.25,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.091776,37.3453255,5.956768,9.993736,33,300,405.000031,0,0,5,0,0,41,1509,6144,1394.46094,4749.539,22.6963043,19.333,0,0,30,1.0552597,36.08057
09/02/2020 21:59:16,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,47,31,32,41,2547.17,0.78125,0.78125,0.78125,0,0,0.78125,0.520831347,27.0966721,99.81816,0.121273242,0.3308652,0.323961735,0.241605788,0.0363108851,0.314841032,47.125,37.5,2645.18115,2645.18115,2645.18115,2645.18115,2645.18115,2645.18115,1.36885786,37.34363,5.956497,9.994007,33,300,405.000031,0,0,5,0,0,41,1506,6144,1394.46094,4749.539,22.6963043,19.326,0,0,30,1.0552597,36.08057
09/02/2020 21:59:21,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,39,31,32,41,2647.05884,0,1.5625,2.34375,0,0,0.78125,0.78125,26.4335747,99.81816,0.10503611,0.288964629,0.2984225,0.210579708,0.0313930921,0.253360718,39.625,37,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,1.18775678,37.33911,5.955776,9.994728,33,300,405.000031,0,0,5,0,0,41,1504,6144,1394.46094,4749.539,22.6963043,19.34,0,0,30,1.0552597,36.08057
09/02/2020 21:59:26,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,42,31,32,41,2732.79346,1.5625,1.5625,2.34375,0.78125,1.5625,4.6875,2.08333135,26.21918,99.81816,0.153481916,0.3931018,0.3907812,0.264475018,0.192020282,0.410365164,42,37,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,1.80422544,37.3374138,5.95550537,9.994999,33,300,405.000031,0,0,5,0,0,41,1506,6144,1394.46094,4749.539,22.6963043,19.3660011,0,0,30,1.0552597,36.08057
09/02/2020 21:59:31,,,,,,0.924,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,47,31,32,41,2500,0,1.5625,1.5625,0,0,0,0.520831347,26.40163,99.81816,0.117849104,0.280672967,0.281801134,0.0294699,0.0226398353,0.242345333,47,36.75,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,0.9747783,37.34071,5.956032,9.9944725,33,300,405.000031,0,0,5,0,0,41,1504,6144,1394.46094,4749.539,22.6963043,19.2930012,0,0,30,1.0552597,36.08057
09/02/2020 21:59:36,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,51,31,32,41,2647.05884,0,1.53846145,1.53846145,0,0,1.53846145,0.7692337,26.57385,99.81816,0.279537141,0.329637736,0.339356035,0.04543761,0.03584003,0.410643727,50.875,37,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,1.44045222,37.3393021,5.95580673,9.994698,33,300,405.000031,0,0,5,0,0,41,1510,6144,1394.46094,4749.539,22.6963043,19.4380016,0,0,30,1.0552597,36.08057
09/02/2020 21:59:41,,,,,,1.44,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,30,33,43,31,32,41,2766.39355,2.34375,1.5625,1.5625,0,0,0,0.911456347,26.0926361,99.81816,0.229546532,0.2898182,0.296972156,0.03265408,0.0269672181,0.254986167,43.125,37.5,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,1.13094437,37.33746,5.955513,9.994991,33,300,405.000031,0,0,5,0,0,41,1510,6144,1394.46094,4749.539,22.6963043,19.402,0,0,30,1.0552597,36.08057
09/02/2020 21:59:46,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,37,31,32,41,2528.08984,0.78125,0.78125,0.78125,0,0,1.5625,0.651043653,26.8708324,99.81816,0.2520359,0.438108176,0.3141516,0.0392727666,0.04008204,0.3915061,49.875,37,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,1.47515655,37.33081,5.95445251,9.996052,33,300,405.000031,0,0,5,0,0,41,1513,6144,1394.46094,4749.539,22.6963043,19.2640018,0,0,30,1.0552597,36.08057
09/02/2020 21:59:51,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,42,31,32,41,2732.79346,0.78125,0.78125,0,0,0,0,0.260418653,26.5021553,99.81816,0.2347108,0.321110338,0.3234176,0.0321633331,0.03334773,0.249369651,42.125,37.25,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,1.19411945,37.33155,5.954571,9.995934,33,300,405.000031,0,0,5,0,0,41,1510,6144,1394.46094,4749.539,22.6963043,19.2410011,0,0,30,1.0552597,36.08057
09/02/2020 21:59:56,,,,,,0.948,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,55,31,32,41,2743.90234,0,2.30768919,0.7692337,0,0,1.53846145,0.7692337,25.326992,99.81816,0.252162933,0.487110645,0.317734629,0.227449059,0.03436348,0.2984308,55.25,37,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,1.61725152,37.36678,5.96019,9.99031448,33,300,405.000031,0,0,5,0,0,41,1511,6144,1394.46094,4749.539,22.6963043,19.378,0,0,30,1.0552597,36.08057
09/02/2020 22:00:01,,,,,,0.996,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,48,31,32,41,2934.78271,0,3.90625,1.5625,0.78125,0.78125,9.375,2.734375,30.8716946,99.81816,0.5248276,0.9202191,0.494021863,0.6482339,0.630846441,2.06881,48.125,38.75,4342.09,4342.09,4342.09,4342.09,4342.09,4342.09,5.28695869,37.42334,5.96921158,9.981293,33,300,405.000031,0,0,5,0,0,41,1509,6144,1394.46094,4749.539,22.6963043,19.384,0,0,30,1.0552597,36.08057
09/02/2020 22:00:06,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,41,31,32,41,2689.243,0.78125,0.78125,0.78125,0,0.78125,2.34375,0.911456347,26.6963387,99.81816,0.109475307,0.315395,0.309874177,0.0662650242,0.0612068623,0.338681042,41.5,37.75,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.20089746,37.2374153,5.939556,10.0109482,33,300,405.000031,0,0,5,0,0,41,1501,6144,1394.46094,4749.539,22.6963043,19.3520012,0,0,30,1.0552597,36.08057
09/02/2020 22:00:11,,,,,,0.936,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,30,33,37,31,32,41,2509.2937,0.78125,0.78125,0.78125,0,0,0,0.390625,26.4616776,99.81816,0.06923694,0.28104654,0.279248565,0.0246637166,0.02405342,0.24728258,37.375,37,2994.545,2994.545,2994.545,2994.545,2994.545,2994.545,0.925531745,37.23469,5.93912125,10.0113831,33,300,405.000031,0,0,5,0,0,41,1503,6144,1394.46094,4749.539,22.6963043,19.3510017,0,0,30,1.0552597,36.08057
09/02/2020 22:00:16,,,,,,0.936,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,30,33,46,31,32,41,2481.61768,0.78125,0.78125,1.5625,1.5625,0,1.5625,1.04166865,27.7079315,99.81816,0.110687442,0.375897557,0.404702,0.09631678,0.0285708476,0.4679321,46,37.75,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.48410666,37.23534,5.93922424,10.01128,33,300,405.000031,0,0,5,0,0,41,1512,6144,1394.46094,4749.539,22.6963043,19.3510017,0,0,30,1.0552597,36.08057
09/02/2020 22:00:21,,,,,,0.936,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,30,33,38,31,32,41,2606.17749,0,0.7692337,0.7692337,0,0,1.53846145,0.5128205,26.7383842,99.81816,0.113371648,0.3121743,0.30747968,0.0423353538,0.0229554381,0.257662773,38.375,37.5,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,2245.90869,1.05597913,37.23175,5.938652,10.0118523,33,300,405.000031,0,0,5,0,0,41,1506,6144,1394.46094,4749.539,22.6963043,19.457,0,0,30,1.0552597,36.08057
09/02/2020 22:00:26,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,42,31,32,41,2732.79346,1.5625,1.5625,2.34375,0.78125,0.78125,2.34375,1.5625,26.4460487,99.81816,0.35053584,0.395201445,0.403925925,0.238297239,0.190879717,0.445582569,42.25,37.5,2994.545,2994.545,2994.545,2994.545,2994.545,2994.545,2.02442265,37.2313957,5.938595,10.0119095,33,300,405.000031,0,0,5,0,0,41,1503,6144,1394.46094,4749.539,22.6963043,19.34,0,0,30,1.0552597,36.08057
09/02/2020 22:00:31,,,,,,0.996,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,30,33,37,31,32,41,2537.594,0.78125,1.5625,0.78125,0.78125,0,1.5625,0.911456347,26.27051,99.81816,0.249770656,0.278832316,0.291552544,0.0456792749,0.0342939831,0.282284737,37.375,37.25,2994.545,2994.545,2994.545,2994.545,2994.545,2994.545,1.18241358,37.23156,5.93862152,10.0118828,33,300,405.000031,0,0,5,0,0,41,1505,6144,1394.46094,4749.539,22.6963043,19.328001,0,0,30,1.0552597,36.0805473
09/02/2020 22:00:36,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,42,31,32,41,2732.79346,0.78125,2.34375,0.78125,0,0,1.5625,0.911456347,25.9913464,99.81816,0.103218965,0.327465534,0.318406641,0.260760456,0.208957732,0.445293158,41.875,37,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.66410255,37.2325134,5.938774,10.01173,33,300,405.000031,0,0,5,0,0,41,1503,6144,1394.46094,4749.539,22.6963043,19.326,0,0,30,1.0552597,36.0805473
09/02/2020 22:00:41,,,,,,0.936,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,30,33,37,31,32,41,2500,0,0.7692337,1.53846145,0,0,1.53846145,0.6410301,25.9101048,99.81816,0.07736123,0.2915096,0.2979021,0.212527528,0.0792131647,0.259618759,47.375,37,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,2420.59033,1.21813238,37.2337837,5.93897629,10.011528,33,300,405.000031,0,0,5,0,0,41,1505,6144,1394.46094,4749.539,22.6963043,19.288,0,0,30,1.0552597,36.0805473
